id,order_date,ship_mode,customer_id,sales
110310,10/27/2017,Standard,NB-18655,68.967
110373,10/27/2017,Second,MA-17560,34.24
110380,9/2/2017,Standard,PF-19225,6.57
110429,11/3/2017,Standard,DM-13015,11.673
110443,11/21/2017,Standard,CK-12205,1242.632
110478,3/4/2017,Standard,SP-20860,24.57
110625,12/23/2017,Standard,JB-16045,27.46
110821,8/7/2017,First,CK-12205,237.608
110842,11/11/2017,Standard,GA-14725,151.93
110884,3/7/2017,Standard,SH-20395,117.51
110905,9/10/2017,Second,RW-19690,808.92
110926,11/19/2017,Standard,DD-13570,25.06
110940,7/23/2017,Standard,AZ-10750,121.536
111178,6/15/2017,Standard,TD-20995,19.56
111220,9/2/2017,Standard,JS-15595,257.508
111262,10/28/2017,Second,KH-16510,65.728
111269,6/16/2017,Second,CS-12355,503.872
111332,5/20/2017,Second,NC-18340,891.53
111374,2/24/2017,Standard,CB-12415,4.956
111388,9/2/2017,Same Day,SU-20665,215.976
111556,11/20/2017,First,CD-11920,1559.668
111577,10/16/2017,Standard,AJ-10780,307.776
111591,3/21/2017,Standard,PS-18970,425.056
111647,7/3/2017,Standard,RD-19585,167.968
111689,11/30/2017,Second,HP-14815,1311.372
111717,10/10/2017,Standard,SW-20245,239.358
111738,1/3/2017,Standard,CM-12385,2031.392
111759,7/8/2017,Standard,MR-17545,52.76
111808,12/16/2017,Standard,AR-10510,10.8
111815,3/3/2017,Standard,EP-13915,280.96
112004,9/25/2017,First,AH-10075,199.491
112039,3/25/2017,Standard,JC-15775,470.376
112172,6/10/2017,Second,MM-18280,14.13
112333,4/8/2017,Standard,KF-16285,2633.51
112431,10/12/2017,Second,RW-19690,441.72
112473,5/25/2017,Standard,JL-15505,50.136
112487,12/26/2017,Standard,TC-21535,3.132
112515,9/17/2017,Second,AS-10225,1782.104
112529,11/19/2017,First,SC-20770,749.892
112536,5/18/2017,Standard,SG-20890,17.798
112725,1/30/2017,Standard,EH-14125,142.344
112753,6/18/2017,Standard,CC-12670,956.8035
112774,9/11/2017,First,RC-19960,34.504
112809,8/18/2017,Standard,RA-19915,228.188
112844,11/13/2017,Second,SP-20620,198.55
112865,5/18/2017,Standard,BH-11710,36.048
112900,4/9/2017,Second,KL-16645,478.24
112956,8/21/2017,Standard,TH-21550,394.48
112984,9/16/2017,Second,EH-14185,20.544
113075,9/2/2017,Standard,MC-18100,40.68
113208,3/26/2017,Standard,ML-18040,60.84
113278,1/14/2017,Standard,HR-14770,358.7
113355,12/1/2017,Standard,SJ-20215,536.858
113418,10/1/2017,First,CM-12655,1704.89
113453,10/21/2017,Standard,CM-12160,401.364
113460,11/7/2017,Second,KN-16390,272.97
113474,3/30/2017,First,TM-21490,325.86
113481,1/2/2017,First,AS-10045,740.214
113530,5/19/2017,Second,BC-11125,726.828
113558,10/21/2017,Standard,PH-18790,729.648
113572,11/7/2017,Standard,FP-14320,7.88
113670,10/15/2017,First,RS-19765,715.19
113705,3/27/2017,Second,LC-16870,874.8
113873,11/13/2017,Standard,KE-16420,267.7912
113908,6/3/2017,Standard,KN-16390,508.788
114055,12/25/2017,Second,MH-18115,819.28
114216,9/2/2017,Standard,RK-19300,12.192
114258,11/5/2017,Second,EM-13825,492.768
114370,3/14/2017,Second,BN-11470,49.616
114412,4/15/2017,Standard,AA-10480,15.552
114440,9/14/2017,Second,TB-21520,19.05
114524,3/31/2017,Second,EG-13900,13.468
114552,9/2/2017,Standard,Dl-13600,15.072
114636,8/25/2017,Standard,GA-14725,192.16
114804,10/17/2017,Second,BF-11020,52.792
115070,4/10/2017,Second,MG-18205,16.739
115105,2/6/2017,Standard,BD-11770,240.784
115119,10/26/2017,Standard,SC-20440,142.98
115154,1/8/2017,First,RS-19420,892.98
115175,8/7/2017,Standard,MC-17575,244.55
115322,5/11/2017,Second,ZC-21910,43.92
115364,6/26/2017,Standard,OT-18730,83.76
115427,12/30/2017,Standard,EB-13975,34.624
115448,11/11/2017,First,MH-18025,88.92
115546,5/14/2017,Standard,AH-10465,562.55
115602,12/18/2017,Standard,DJ-13630,2888.518
115651,7/9/2017,First,NS-18640,67.304
115777,8/19/2017,Standard,DO-13645,19.44
115805,7/31/2017,Same Day,KW-16435,36.792
115882,9/14/2017,First,DB-13555,1017.136
115931,12/22/2017,Standard,JM-15655,126.98
115994,1/28/2017,Second,BT-11305,277.71
116113,10/2/2017,Second,JW-15220,10.16
116127,6/25/2017,Second,SB-20185,400.784
116204,2/11/2017,Second,VW-21775,21.336
116225,11/5/2017,Standard,SV-20935,390.75
116288,3/12/2017,Standard,BS-11380,242.94
116358,11/2/2017,Standard,KM-16225,46.02
116498,5/30/2017,Standard,KA-16525,35.1
116519,10/13/2017,First,CR-12730,904.9
116645,11/30/2017,Standard,ME-17725,155.94
116680,9/4/2017,Second,PK-19075,1491.616
116715,12/2/2017,First,VW-21775,678.1
116855,12/17/2017,Standard,AI-10855,504.9
116939,9/25/2017,Standard,AG-10900,177.55
116946,12/19/2017,Standard,TS-21505,193.634
116953,4/24/2017,First,SV-20935,552
116988,6/27/2017,Second,PW-19030,1433.19
117009,9/22/2017,Standard,BK-11260,21.96
117023,8/7/2017,Standard,JW-15955,116.48
117044,9/11/2017,Second,HA-14920,31.072
117079,10/23/2017,Standard,JR-15700,863.88
117114,10/31/2017,Standard,CY-12745,518.68
117128,12/5/2017,Second,BF-11080,32.67
117156,3/21/2017,Second,TB-21055,8.856
117198,8/31/2017,Standard,BG-11035,659.9
117212,2/26/2017,Second,BT-11530,2110.72
117240,7/23/2017,Standard,CP-12340,13.128
117261,9/4/2017,Standard,TH-21235,54.32
117324,12/8/2017,Standard,JP-15520,1816.36
117394,9/4/2017,Standard,MM-17920,19.04
117401,5/18/2017,Second,PP-18955,865
117422,10/21/2017,Standard,FC-14245,171.848
117436,6/8/2017,Standard,LW-17125,10.36
117443,12/23/2017,Second,JB-15400,189.712
117457,12/8/2017,Standard,KH-16510,3955.507
117485,9/23/2017,Standard,BD-11320,291.96
117513,3/3/2017,Standard,BT-11395,399.672
117632,5/12/2017,Standard,CS-12175,551.038
117646,8/21/2017,Standard,SC-20845,266.52
117653,10/19/2017,Standard,MO-17500,91.275
117667,12/4/2017,Standard,MS-17980,588.008
117695,8/5/2017,First,PW-19030,13.76
117702,11/28/2017,Standard,LS-16975,1071.74
117807,10/1/2017,Standard,DK-13090,104.85
117821,6/12/2017,Standard,HG-15025,63.92
117863,5/18/2017,Standard,TS-21340,17.608
117870,1/27/2017,Second,JH-15820,193.974
117926,12/8/2017,Second,AS-10225,69.48
117933,12/24/2017,Standard,RF-19840,35.91
117947,8/18/2017,Second,NG-18355,283.774
118003,12/4/2017,Standard,DO-13645,498.15
118017,12/3/2017,Second,LC-16870,306.36
118122,11/17/2017,Standard,GG-14650,13.904
118136,9/16/2017,First,BB-10990,14.8
118199,5/9/2017,First,LB-16795,805.99
118213,11/5/2017,First,AB-10060,240.15
118346,7/23/2017,First,PO-19180,399.95
118360,4/1/2017,Standard,JC-15775,42.93
118367,10/28/2017,Second,LO-17170,47.98
118402,9/29/2017,Standard,JO-15280,243.92
118437,6/17/2017,Second,PF-19165,169.28
118521,2/16/2017,Standard,LF-17185,37.94
118542,12/1/2017,Standard,CC-12550,55.488
118577,10/6/2017,Standard,XP-21865,150.18
118640,7/20/2017,Standard,CS-11950,78.504
118668,1/2/2017,Second,FW-14395,16.59
118724,7/21/2017,Second,AR-10825,1629.712
118731,11/20/2017,Second,LP-17080,126.656
118773,2/9/2017,Standard,TP-21415,397.744
118857,4/15/2017,First,AH-10075,196.45
118864,6/15/2017,Second,KH-16690,119.96
118885,12/29/2017,Standard,JG-15160,695.944
118892,8/17/2017,Second,TP-21415,4416.174
119004,11/23/2017,Standard,JM-15250,105.408
119011,8/20/2017,Standard,LR-17035,351.66
119193,12/22/2017,First,SK-19990,631.599
119284,6/15/2017,Standard,TS-21205,2942.784
119305,11/30/2017,Standard,SW-20275,173.8
119389,4/17/2017,First,BG-11740,60.312
119424,6/12/2017,Second,SB-20185,91.416
119452,3/21/2017,Standard,CL-12565,1805.88
119494,11/9/2017,Standard,JE-15610,523.392
119564,12/15/2017,Standard,PL-18925,22.77
119578,12/22/2017,Second,JG-15310,916.14
119655,4/20/2017,Standard,CV-12295,183.42
119669,1/24/2017,Standard,TP-21130,5.67
119746,11/23/2017,Standard,CM-12385,240.368
119809,8/18/2017,Standard,YS-21880,3859.488
119914,5/4/2017,Second,CC-12220,243.16
120019,2/16/2017,Standard,NG-18355,594.5
120061,11/2/2017,Second,SR-20425,155.372
120168,5/25/2017,Same Day,TB-21625,806.05
120222,4/25/2017,Standard,LL-16840,92.394
120327,11/11/2017,Standard,WB-21850,45.92
120376,12/22/2017,First,TP-21130,2283.43
120404,11/20/2017,Second,KH-16330,623.93
120614,5/30/2017,Standard,SM-20950,37.52
120705,9/5/2017,Standard,MG-17875,147.184
120719,3/23/2017,First,SJ-20125,34.76
120761,9/4/2017,Standard,AB-10150,91.96
120894,4/28/2017,Standard,JL-15130,28.08
120936,12/17/2017,Standard,CA-12310,495.3
120999,9/10/2017,Standard,LC-16930,147.168
121027,8/18/2017,Standard,HW-14935,2340.06
121048,7/14/2017,Standard,TC-21295,988.204
121083,7/9/2017,Standard,JF-15190,847.46
121125,5/30/2017,Standard,MG-17890,205.744
121160,11/4/2017,Same Day,FM-14290,65.84
121195,12/24/2017,First,NS-18505,264.32
121216,12/23/2017,Second,MM-17920,57.984
121258,2/26/2017,Standard,DB-13060,380.136
121293,7/25/2017,Second,JC-15775,477.092
121300,9/29/2017,Same Day,MG-17680,693.13
121314,9/23/2017,First,BE-11410,251.64
121398,12/25/2017,Standard,FH-14365,424.172
121412,9/23/2017,Standard,BG-11695,29.328
121419,4/2/2017,First,TC-21475,771.8
121468,11/19/2017,First,KD-16345,31.968
121489,8/21/2017,Second,CM-11815,994.464
121503,7/3/2017,Second,FH-14275,871.028
121538,11/28/2017,First,RH-19495,88.768
121559,6/1/2017,Second,HW-14935,4472.32
121580,5/29/2017,Standard,ML-17410,522.79
121615,11/3/2017,Standard,DL-12925,75.9
121643,5/18/2017,First,AB-10105,344.704
121678,11/16/2017,Second,BM-11650,1.824
121706,2/26/2017,Standard,BM-11140,356.79
121741,12/26/2017,Same Day,YC-21895,750.68
121790,1/30/2017,Standard,LP-17095,2113.567
121804,3/3/2017,Standard,LP-17095,72.8
121818,11/20/2017,First,JH-15430,52.696
121839,9/24/2017,Standard,MH-18115,1169.694
121853,9/23/2017,Standard,DB-13660,878.816
121888,9/15/2017,Second,CL-11890,1081.69
121909,7/31/2017,Standard,EA-14035,54.816
122007,3/18/2017,Second,JK-15325,90.86
122028,8/18/2017,Standard,CK-12205,10.782
122035,7/20/2017,Standard,EM-13825,1107.68
122056,6/13/2017,Standard,PG-18895,181.86
122077,5/19/2017,Standard,JF-15295,109.208
122105,6/24/2017,Standard,CJ-12010,95.92
122112,9/25/2017,Standard,CA-11965,24.448
122154,4/9/2017,First,SA-20830,284.19
122175,5/12/2017,Second,CA-12775,153.41
122196,9/22/2017,First,CA-12265,391.98
122280,9/10/2017,Same Day,SH-20395,18.76
122308,3/24/2017,Standard,MV-17485,271.764
122364,9/24/2017,Standard,FA-14230,1365.48
122490,11/13/2017,Standard,TT-21070,3321.278
122504,11/7/2017,Second,DB-13270,821.514
122539,12/1/2017,Standard,SC-20305,422.909
122595,12/14/2017,Standard,GM-14455,282.688
122644,11/12/2017,Standard,SF-20965,29.392
122693,2/19/2017,Second,NH-18610,1245.86
122700,11/26/2017,Standard,LT-17110,220.752
122707,4/16/2017,First,EB-13750,503.22
122735,4/12/2017,Second,BD-11320,69.66
122763,3/20/2017,Same Day,HG-14845,330.768
122770,12/13/2017,Standard,EP-13915,261.52
122798,12/28/2017,Standard,SV-20935,122.53
122945,11/16/2017,Standard,MB-18085,17.31
122987,8/16/2017,Same Day,SJ-20215,80.564
122994,2/6/2017,First,MV-17485,359.97
123001,9/2/2017,Standard,AW-10840,284.984
123022,9/3/2017,Standard,SC-20050,367.53
123029,9/30/2017,Second,BT-11530,159.98
123036,9/10/2017,Standard,HA-14905,296.952
123043,8/24/2017,Standard,AH-10195,28.416
123071,12/3/2017,First,CC-12550,10.368
123085,3/3/2017,Standard,EJ-13720,1219.792
123134,5/2/2017,Standard,DW-13585,129.93
123239,7/27/2017,Second,MG-18145,91.032
123246,10/17/2017,Second,AJ-10960,10.64
123351,9/21/2017,Standard,KT-16480,80.48
123372,11/28/2017,Standard,DG-13300,2059.85
123491,10/30/2017,Standard,JK-15205,1993.772
123624,11/13/2017,Second,SE-20110,82.95
123638,6/27/2017,Standard,MA-17995,191.646
123659,2/10/2017,First,MN-17935,23.12
123687,5/26/2017,First,KC-16675,234.2
123701,11/24/2017,First,PG-18820,27.76
123778,9/23/2017,Standard,BS-11755,186.784
123967,11/1/2017,Second,SF-20200,2690.74
123981,10/2/2017,Standard,RW-19630,65.99
124086,2/10/2017,Standard,MP-18175,203.983
124114,3/2/2017,Same Day,RS-19765,0.556
124191,6/12/2017,Second,TS-21610,8.856
124205,9/15/2017,Standard,TC-21145,1038.26
124261,11/14/2017,Standard,JE-15715,34.24
124296,12/24/2017,Standard,CS-12355,712.85
124401,9/7/2017,Standard,RD-19900,317.624
124436,3/19/2017,Second,SA-20830,770.21
124576,8/1/2017,Second,HK-14890,54.896
124597,4/30/2017,Standard,AS-10630,32.088
124674,11/17/2017,Standard,JB-16000,327.7328
124716,3/27/2017,Standard,BD-11560,168.58
124744,6/21/2017,Standard,EH-14125,536.48
124765,11/25/2017,Standard,HZ-14950,723.92
124828,7/3/2017,First,YS-21880,9.552
124898,9/11/2017,Standard,DB-12910,184.66
124940,2/21/2017,Standard,DK-13090,47.904
125101,3/6/2017,Second,SH-19975,67.78
125115,4/10/2017,Same Day,RD-19930,106.104
125199,10/19/2017,Standard,HM-14860,456.512
125269,4/24/2017,Standard,AF-10870,83.214
125290,11/6/2017,Second,CC-12430,40.28
125367,7/23/2017,Standard,NM-18445,13.92
125381,4/25/2017,Second,SG-20605,107.97
125388,10/19/2017,Standard,MP-17965,89.26
125451,10/23/2017,First,AH-10075,1169.98
125472,5/30/2017,First,BD-11725,253.86
125640,7/25/2017,Standard,DD-13570,3.304
125745,6/30/2017,Standard,DV-13045,19.52
125752,7/31/2017,Standard,EH-14125,41.424
125878,2/25/2017,Standard,MH-18025,1.788
125913,1/16/2017,Same Day,JO-15145,427.592
125990,10/19/2017,Standard,JS-16030,39.624
126046,11/3/2017,Standard,JC-16105,12.39
126067,8/28/2017,Standard,KN-16705,1278.158
126074,10/2/2017,Standard,RF-19735,275.65
126123,10/14/2017,Standard,AG-10765,40.852
126144,7/31/2017,Standard,GM-14680,285.576
126221,12/30/2017,Standard,CC-12430,209.3
126242,11/19/2017,Standard,MC-18100,323.71
126354,2/3/2017,Standard,SC-20380,119.178
126382,6/3/2017,Standard,HK-14890,35.168
126396,9/8/2017,Second,AR-10345,85.2
126438,9/10/2017,First,AR-10345,14.88
126536,10/12/2017,First,NK-18490,102.83
126550,3/29/2017,Second,RD-19720,81.4
126634,3/30/2017,Second,AB-10165,94.2
126662,7/17/2017,Standard,AB-10255,479.984
126676,9/29/2017,First,FH-14365,7.98
126718,4/29/2017,Standard,KT-16480,4.91
126774,4/15/2017,First,SH-20395,4.89
126788,6/5/2017,First,AB-10105,470.376
126865,12/5/2017,Second,NP-18325,92.94
126914,6/15/2017,Standard,JE-15715,776.08
126928,9/17/2017,Standard,GZ-14470,514.05
126956,8/21/2017,Standard,GT-14710,87.52
127026,1/21/2017,Standard,MH-18115,1239.833
127096,9/15/2017,Second,CS-12400,300.904
127117,4/14/2017,Standard,HM-14860,74.45
127180,10/22/2017,First,TA-21385,13716.458
127264,4/3/2017,First,SA-20830,7.056
127285,10/30/2017,Standard,MM-18055,102.656
127306,1/14/2017,Standard,BH-11710,175.086
127313,12/1/2017,First,RA-19285,116.512
127397,2/24/2017,Standard,ES-14080,1443.72
127432,1/22/2017,Standard,AD-10180,4189.38
127460,7/10/2017,Standard,FG-14260,298.464
127474,2/3/2017,Second,RD-19810,512.368
127516,12/28/2017,Standard,EH-14005,64.784
127621,3/3/2017,Standard,RE-19450,26.88
127656,7/11/2017,Standard,NW-18400,30.32
127705,6/2/2017,Standard,AB-10255,30.41
127712,8/31/2017,Standard,MG-17890,6.208
127726,9/11/2017,Second,SS-20410,209.88
127782,11/2/2017,Standard,TH-21115,891.504
127803,5/19/2017,Standard,ND-18460,26.16
127922,10/27/2017,Standard,SH-19975,24.288
127929,12/23/2017,Standard,FM-14215,181.95
128041,9/1/2017,Same Day,RW-19540,598.16
128076,2/2/2017,Standard,BO-11350,481.524
128160,12/19/2017,Second,MM-17920,36.672
128265,11/17/2017,Second,VW-21775,1247.64
128300,11/24/2017,Second,RS-19765,406.94
128328,8/5/2017,Standard,PO-18865,338.86
128335,9/29/2017,Standard,JA-15970,74.89
128363,8/13/2017,Standard,DC-12850,2382.926
128370,9/10/2017,Same Day,FH-14275,369.536
128426,10/7/2017,Standard,JK-15730,4.24
128475,8/26/2017,Standard,SC-20680,71.98
128629,7/10/2017,Second,BP-11155,18.84
128699,12/3/2017,Second,ND-18370,47.992
128734,12/24/2017,Standard,JL-15175,850.92
128755,5/4/2017,Standard,MK-18160,629.86
128769,9/7/2017,Standard,DM-12955,81.568
128783,9/7/2017,Same Day,TG-21640,248.82
128853,4/21/2017,First,JM-15250,908.82
128944,6/19/2017,Second,KH-16330,921.228
128965,4/17/2017,Standard,PS-18760,562.702
129000,11/25/2017,Second,SZ-20035,501.81
129021,8/23/2017,Second,PO-18850,4590.344
129028,4/1/2017,First,GB-14530,127.95
129294,3/16/2017,Standard,KD-16615,540.934
129357,5/14/2017,Standard,KB-16585,504.59
129378,10/1/2017,First,NS-18505,413.784
129462,6/16/2017,Second,JE-15745,740.59
129490,9/26/2017,Standard,SJ-20125,419.136
129567,3/17/2017,Second,CL-12565,17.456
129581,12/11/2017,Standard,KN-16390,128.85
129707,4/25/2017,Standard,LH-16750,8.896
129805,12/28/2017,Standard,HM-14860,7.4
129833,12/9/2017,Standard,HF-14995,43.85
129910,3/30/2017,Standard,ME-17320,59.76
130036,8/27/2017,Same Day,BP-11185,1132.56
130043,9/15/2017,Standard,BB-11545,31.872
130106,5/22/2017,Standard,VF-21715,12.62
130141,10/22/2017,Second,HA-14905,582.304
130148,9/24/2017,Second,NK-18490,38.38
130211,10/22/2017,Same Day,BD-11620,582.07
130302,9/14/2017,Standard,CY-12745,895.944
130309,12/17/2017,Standard,GB-14575,544.38
130351,12/5/2017,First,RB-19570,199.73
130386,11/12/2017,Standard,NG-18430,779.16
130505,10/12/2017,Same Day,NF-18385,673.344
130526,11/26/2017,First,GT-14755,33.568
130631,12/29/2017,Standard,BS-11755,88.06
130715,9/16/2017,Standard,CY-12745,17.9
130764,10/27/2017,First,JO-15145,652.505
130771,7/29/2017,Standard,LA-16780,127.688
130834,11/3/2017,Second,JM-16195,16.272
130841,7/28/2017,Standard,MH-17620,1170.564
130904,4/11/2017,Standard,HM-14980,22.744
130967,3/10/2017,Standard,EB-13870,53.982
131016,9/18/2017,First,DC-12850,56.512
131037,8/22/2017,First,TM-21490,210.008
131156,4/3/2017,Standard,KH-16360,25.472
131212,12/5/2017,Standard,AB-10165,39.792
131233,4/14/2017,Standard,CS-12355,253.128
131254,11/19/2017,First,NC-18415,1729.286
131282,2/5/2017,Second,CB-12025,251.112
131303,11/28/2017,Standard,EP-13915,62.65
131366,11/24/2017,Standard,SC-20440,319.532
131492,10/19/2017,Second,HH-15010,95.388
131618,6/17/2017,First,LS-17200,23.888
131625,9/1/2017,Second,BN-11515,114.9
131632,10/31/2017,Standard,AH-10120,5.248
131653,1/29/2017,Standard,RD-19585,5.22
131695,6/30/2017,Standard,RA-19285,270.8
131807,10/5/2017,Standard,GG-14650,753.112
131828,2/11/2017,Second,CS-11845,1051.912
131954,1/21/2017,Standard,DS-13030,654.242
132122,7/9/2017,Standard,JH-15820,228.92
132178,5/3/2017,Second,DB-12970,832.96
132185,11/27/2017,Standard,DB-13615,52.344
132199,5/3/2017,Standard,BO-11350,504.506
132213,4/25/2017,First,PN-18775,109.968
132234,10/16/2017,First,MY-17380,547.3
132262,9/21/2017,First,ML-18265,151.96
132290,3/10/2017,Standard,MD-17350,933.408
132339,8/19/2017,Standard,JB-15400,387.99
132346,11/7/2017,Standard,PK-19075,100.94
132353,9/15/2017,First,DB-13060,323.976
132430,10/9/2017,First,CP-12085,45.888
132437,9/8/2017,Second,EM-14095,65.12
132521,9/23/2017,Second,DW-13540,158.28
132584,8/26/2017,First,HJ-14875,53.72
132619,8/31/2017,Standard,MS-17770,193.95
132647,2/17/2017,Standard,GH-14410,178.21
132682,6/8/2017,Second,TH-21235,490.392
132738,8/4/2017,First,HM-14860,16.752
132934,6/20/2017,Standard,JE-15475,201.262
132955,6/24/2017,Standard,SC-20575,102.93
132976,10/13/2017,Standard,AG-10495,114.376
133004,8/31/2017,Standard,AJ-10945,638.73
133046,7/27/2017,Second,DK-13375,297.99
133067,5/4/2017,Standard,MY-18295,11.598
133074,9/21/2017,Standard,DB-13615,55.86
133095,6/4/2017,Same Day,EH-14005,117.62
133102,8/17/2017,Standard,ED-13885,143.808
133207,11/27/2017,Standard,DO-13645,57.568
133235,8/1/2017,First,LH-16750,271.96
133249,7/8/2017,First,SZ-20035,145.9
133256,6/26/2017,First,TH-21550,564.38
133263,3/31/2017,Second,JE-15610,3098.61
133333,9/18/2017,Standard,BF-11020,22.72
133431,12/17/2017,Standard,LC-17140,28.47
133487,5/6/2017,Second,TS-21655,152.94
133501,8/27/2017,Standard,DK-12895,5.184
133620,11/13/2017,Standard,EM-14065,11.21
133641,5/14/2017,Standard,EJ-14155,48.69
133648,6/25/2017,Standard,ML-17755,87.688
133718,7/23/2017,First,TB-21520,73.512
133823,5/11/2017,Same Day,LP-17080,101.062
133865,5/8/2017,Standard,PS-19045,3359.952
133928,6/11/2017,Standard,ZC-21910,4.572
134096,9/24/2017,Standard,PP-18955,399.53
134152,5/27/2017,Standard,RP-19855,129.6
134173,9/16/2017,Standard,AB-10060,20.736
134194,12/25/2017,Standard,GA-14725,160.162
134285,12/7/2017,Standard,DS-13180,19.104
134306,7/8/2017,Standard,TD-20995,45.08
134404,12/27/2017,Same Day,DR-12880,177.636
134418,9/15/2017,Standard,GM-14500,12.42
134439,9/18/2017,Second,TM-21010,15.96
